Document Title,Topic 0 Weight,Topic 1 Weight,Topic 2 Weight,Topic 3 Weight,Topic 4 Weight,Topic 5 Weight,Topic 6 Weight,Topic 7 Weight,Topic 8 Weight,Topic 9 Weight,Topic 10 Weight,Topic 11 Weight,Topic 12 Weight,Topic 13 Weight,Topic 14 Weight
Voyant分析用最終版_1265,6.460674,2.808989,4.213483,2.808989,2.808989,2.808989,2.808989,2.808989,26.123595,4.494382,2.808989,8.988764,18.820225,8.426966,2.808989
Voyant分析用最終版_1266,18.376069,4.273504,5.128205,4.273504,4.273504,4.273504,16.666667,4.273504,4.273504,4.700855,4.700855,10.683761,4.273504,5.555556,4.273504
Voyant分析用最終版_1267,21.885522,5.050505,18.518518,6.060606,3.367003,4.713805,3.367003,6.060606,4.377104,3.367003,3.367003,9.76431,3.367003,3.367003,3.367003
Voyant分析用最終版_1268,1.689189,30.06757,12.331081,2.195946,33.277026,1.689189,1.689189,1.689189,1.689189,1.689189,2.195946,4.72973,1.689189,1.689189,1.689189
Voyant分析用最終版_1269,13.207547,3.144654,4.08805,3.773585,9.748428,6.289308,3.144654,8.176101,3.144654,25.4717,3.144654,3.144654,3.144654,3.144654,7.232705
Voyant分析用最終版_1270,5.737705,4.098361,33.606556,4.098361,5.327869,6.557377,4.098361,4.098361,4.098361,4.508197,4.508197,4.098361,4.098361,4.098361,6.967213
Voyant分析用最終版_1271,4.132231,4.132231,4.132231,4.132231,9.090909,36.77686,4.132231,4.132231,4.132231,4.545455,4.132231,4.132231,4.132231,4.132231,4.132231
Voyant分析用最終版_1272,3.886926,3.533569,6.713781,3.533569,3.533569,3.533569,45.58304,4.240283,3.533569,3.533569,4.240283,3.533569,3.533569,3.533569,3.533569
Voyant分析用最終版_1273,4.587156,9.174312,12.385321,5.045871,18.80734,4.587156,4.587156,4.587156,4.587156,4.587156,4.587156,8.715596,4.587156,4.587156,4.587156
Voyant分析用最終版_1274,0.869565,60.78261,1.478261,12.173913,11.652174,0.869565,0.869565,0.869565,0.869565,0.869565,0.869565,5.217391,0.869565,0.869565,0.869565
Voyant分析用最終版_1275,10.344828,4.310345,19.827586,4.310345,9.482759,4.310345,6.896552,4.310345,4.310345,4.310345,4.310345,4.310345,10.344828,4.310345,4.310345
Voyant分析用最終版_1276,3.424658,4.452055,27.739727,3.424658,23.287672,3.424658,3.424658,3.424658,3.424658,3.767123,3.424658,6.506849,3.424658,3.424658,3.424658
Voyant分析用最終版_1277,3.125,5.397727,2.840909,4.829545,40.625,2.840909,2.840909,2.840909,2.840909,16.477273,2.840909,2.840909,3.409091,2.840909,3.409091
Voyant分析用最終版_1278,3.232759,3.017241,2.586207,2.155172,2.155172,2.155172,2.155172,5.172414,50.431037,2.155172,16.163793,2.155172,2.155172,2.155172,2.155172
Voyant分析用最終版_1279,28.512397,4.132231,6.198347,4.132231,5.371901,4.132231,5.785124,4.132231,4.132231,4.132231,4.132231,8.677686,4.545455,4.132231,7.85124
Voyant分析用最終版_1280,4.830918,10.144927,16.425121,5.31401,13.043478,4.830918,4.830918,5.31401,4.830918,4.830918,4.830918,4.830918,6.280194,4.830918,4.830918
Voyant分析用最終版_1281,12.328767,5.936073,21.917808,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,5.479452,4.56621,4.56621,6.392694,6.849315
Voyant分析用最終版_1282,7.582939,5.21327,19.905214,4.739337,12.796208,4.739337,4.739337,4.739337,4.739337,4.739337,4.739337,4.739337,4.739337,5.21327,6.635071
Voyant分析用最終版_1283,0.869565,42.869565,0.869565,13.217391,0.869565,0.869565,0.869565,0.956522,0.869565,5.565218,0.869565,0.869565,0.869565,28.695652,0.869565
Voyant分析用最終版_1284,2.898551,2.898551,15.36232,2.898551,22.89855,2.898551,3.188406,2.898551,11.594203,3.768116,7.246377,2.898551,12.463768,2.898551,3.188406
Voyant分析用最終版_1285,4.694836,4.694836,15.492958,4.694836,4.694836,23.004694,4.694836,4.694836,4.694836,5.164319,4.694836,4.694836,4.694836,4.694836,4.694836
Voyant分析用最終版_1286,3.174603,3.174603,3.174603,3.174603,3.174603,3.174603,3.174603,9.52381,6.666667,20,13.650794,3.174603,18.412699,3.174603,3.174603
Voyant分析用最終版_1287,5.405405,10.36036,14.864865,4.504504,4.954955,4.504504,19.36937,4.504504,4.504504,4.504504,4.504504,4.504504,4.504504,4.504504,4.504504
Voyant分析用最終版_1288,1.697793,1.697793,5.263158,2.716469,22.410867,1.697793,1.697793,23.429541,1.697793,1.697793,13.412564,1.697793,14.43124,1.697793,4.75382
Voyant分析用最終版_1289,2.008032,2.008032,2.008032,2.008032,6.626506,2.008032,2.208835,19.277108,2.008032,8.433735,19.277108,4.216867,19.277108,3.212851,5.421687
Voyant分析用最終版_1290,4.385965,4.385965,22.36842,4.385965,5.263158,19.298245,4.385965,4.385965,4.385965,4.385965,4.385965,4.385965,4.385965,4.385965,4.824561
Voyant分析用最終版_1291,0.869565,27.391306,0.869565,0.869565,52.086955,6.521739,0.869565,1.826087,1.304348,0.869565,0.869565,2.26087,0.869565,0.869565,1.652174
Voyant分析用最終版_1292,2.04499,14.11043,2.04499,2.04499,48.875254,6.952965,2.04499,2.04499,2.04499,2.04499,2.04499,7.566463,2.04499,2.04499,2.04499
Voyant分析用最終版_1293,0.869565,45.913044,0.869565,13.478261,2.869565,0.869565,0.869565,0.869565,5.391304,9.217391,5.043478,1.391304,3.913043,7.565218,0.869565
Voyant分析用最終版_1294,4.132231,21.07438,4.132231,12.396694,13.636364,4.132231,4.132231,4.132231,4.132231,7.438017,4.132231,4.132231,4.132231,4.132231,4.132231
Voyant分析用最終版_1295,9.502263,4.524887,7.239819,4.524887,4.524887,7.239819,13.574661,4.524887,4.524887,4.524887,4.524887,14.02715,4.524887,4.524887,7.692308
Voyant分析用最終版_1296,2.754821,7.713499,2.754821,3.305785,3.581267,2.754821,2.754821,2.754821,28.099173,5.23416,7.438017,2.754821,22.31405,2.754821,3.030303
Voyant分析用最終版_1297,8.260869,4.347826,14.782609,4.347826,23.913044,4.347826,4.782608,4.347826,4.347826,4.347826,4.347826,4.347826,4.347826,4.347826,4.782608
Voyant分析用最終版_1298,12.554112,4.329004,9.52381,4.329004,8.225108,4.329004,5.194805,4.329004,4.329004,4.329004,6.493507,4.329004,4.329004,4.329004,19.04762
Voyant分析用最終版_1299,4.878049,4.878049,22.92683,4.878049,4.878049,4.878049,4.878049,4.878049,4.878049,4.878049,4.878049,4.878049,13.658537,4.878049,4.878049
Voyant分析用最終版_1300,3.690037,3.690037,3.690037,3.690037,6.273062,5.535055,10.701107,3.690037,3.690037,5.166052,6.273062,20.295203,16.236162,3.690037,3.690037
Voyant分析用最終版_1301,18.89401,4.608295,10.599078,4.608295,11.059908,4.608295,5.069124,4.608295,4.608295,4.608295,5.529954,4.608295,7.373272,4.608295,4.608295
Voyant分析用最終版_1302,4.237288,4.237288,4.237288,8.474576,22.457626,4.237288,4.237288,4.237288,4.237288,18.22034,4.237288,4.237288,4.237288,4.237288,4.237288
Voyant分析用最終版_1303,4.444445,4.444445,18.666667,4.444445,16.444445,11.555556,4.444445,4.444445,4.444445,4.444445,4.444445,4.444445,4.444445,4.444445,4.444445
Voyant分析用最終版_1304,3.174603,3.809524,3.174603,3.174603,3.174603,4.444445,52.698416,3.174603,3.174603,3.174603,3.174603,4.126984,3.174603,3.174603,3.174603
Voyant分析用最終版_1305,1.111111,17.444444,1.111111,21,1.111111,1.111111,1.222222,1.111111,5.777778,4.777778,3.111111,37.777779,1.111111,1.111111,1.111111
Voyant分析用最終版_1306,4.432133,6.648199,2.770083,5.817175,2.770083,2.770083,2.770083,12.188365,2.770083,31.855956,2.770083,2.770083,2.770083,4.155125,12.742382
Voyant分析用最終版_1307,17.621145,4.405286,5.726872,5.726872,4.405286,4.405286,17.180617,4.405286,5.286344,4.845815,4.405286,8.370044,4.405286,4.405286,4.405286
Voyant分析用最終版_1308,4.545455,4.545455,5.454546,4.545455,6.363636,30.454546,4.545455,4.545455,4.545455,4.545455,5,7.272727,4.545455,4.545455,4.545455
Voyant分析用最終版_1309,2.079002,33.887735,2.286902,2.286902,38.66944,2.079002,2.079002,2.079002,2.079002,2.079002,2.079002,2.079002,2.079002,2.079002,2.079002
Voyant分析用最終版_1310,4.280156,3.89105,3.89105,3.89105,3.89105,4.280156,44.357976,3.89105,3.89105,3.89105,3.89105,4.280156,3.89105,3.89105,3.89105
Voyant分析用最終版_1311,15.178572,4.464286,19.196428,4.464286,12.053572,4.464286,4.464286,4.464286,4.464286,4.464286,4.464286,4.464286,4.464286,4.464286,4.464286
Voyant分析用最終版_1312,4.545455,4.545455,21.818182,4.545455,5,18.636364,4.545455,4.545455,4.545455,4.545455,4.545455,4.545455,4.545455,4.545455,4.545455
Voyant分析用最終版_1313,15,4.545455,21.363637,4.545455,4.545455,7.272727,5,4.545455,4.545455,4.545455,4.545455,5,4.545455,5.454546,4.545455
Voyant分析用最終版_1314,4.098361,5.737705,4.098361,4.098361,4.098361,4.098361,6.557377,4.098361,11.47541,4.098361,6.147541,4.098361,29.098362,4.098361,4.098361
Voyant分析用最終版_1315,3.401361,9.183674,13.605443,3.401361,33.333334,4.421769,3.401361,3.401361,3.401361,3.401361,3.401361,5.102041,3.401361,3.401361,3.741496
Voyant分析用最終版_1316,4.385965,4.385965,9.649123,4.385965,5.263158,11.403508,24.122807,4.385965,5.701754,4.385965,4.385965,4.385965,4.385965,4.385965,4.385965
Voyant分析用最終版_1317,5.181347,5.181347,21.761657,5.181347,7.772021,6.217616,6.735751,5.699482,5.181347,5.181347,5.181347,5.181347,5.181347,5.181347,5.181347
Voyant分析用最終版_1318,11.557789,5.025126,15.57789,5.025126,5.025126,5.025126,5.025126,5.025126,5.025126,5.025126,6.532663,5.025126,5.025126,6.030151,10.050251
Voyant分析用最終版_1319,3.095975,5.572755,3.095975,6.811146,3.095975,3.095975,3.095975,10.526316,4.95356,41.17647,3.095975,3.095975,3.095975,3.095975,3.095975
Voyant分析用最終版_1320,4.807692,4.807692,7.692308,4.807692,4.807692,13.461539,15.384616,4.807692,4.807692,10.576923,4.807692,4.807692,4.807692,4.807692,4.807692
Voyant分析用最終版_1321,16.336633,4.950495,8.415841,4.950495,4.950495,8.415841,12.376238,4.950495,4.950495,4.950495,4.950495,4.950495,4.950495,4.950495,4.950495
Voyant分析用最終版_1322,0.869565,37.21739,0.869565,13.565217,0.869565,0.869565,0.869565,0.869565,1.043478,9.739131,0.869565,0.869565,0.869565,28.95652,1.652174
Voyant分析用最終版_1323,4.975124,15.422885,4.975124,7.462686,4.975124,4.975124,4.975124,5.472637,4.975124,4.975124,4.975124,4.975124,16.41791,5.472637,4.975124
Voyant分析用最終版_1324,3.366584,8.728179,1.246883,15.9601,1.371571,2.493766,1.246883,2.618454,2.86783,13.8404,4.114713,3.61596,1.246883,26.433915,10.84788
Voyant分析用最終版_1325,4.201681,4.201681,33.613446,4.201681,7.983194,4.201681,4.201681,5.042017,4.201681,4.201681,4.201681,5.882353,5.042017,4.201681,4.621849
Voyant分析用最終版_1326,10.909091,5.454546,21.363637,4.545455,9.545454,5.454546,4.545455,4.545455,4.545455,4.545455,4.545455,4.545455,4.545455,6.363636,4.545455
Voyant分析用最終版_1327,5.617978,3.745318,3.745318,3.745318,3.745318,3.745318,3.745318,3.745318,3.745318,22.846442,3.745318,3.745318,16.10487,9.737828,8.239701
Voyant分析用最終版_1328,5.284553,4.065041,4.065041,4.471545,4.065041,4.065041,25.203252,4.065041,4.065041,4.065041,4.065041,10.569106,10.97561,4.065041,6.910569
Voyant分析用最終版_1329,10.666667,4.444445,4.888889,4.444445,4.444445,4.444445,5.777778,4.444445,4.888889,4.444445,7.111111,4.888889,6.666667,20,8.444444
Voyant分析用最終版_1330,8.717949,5.128205,11.282051,5.128205,10.25641,5.128205,10.25641,5.128205,5.128205,6.153846,5.128205,5.128205,7.179487,5.128205,5.128205
Voyant分析用最終版_1331,5.537459,3.257329,3.257329,3.583062,3.257329,3.257329,48.534203,3.257329,4.234528,3.257329,3.583062,3.257329,4.234528,3.257329,4.234528
Voyant分析用最終版_1332,9.349594,4.065041,23.98374,4.065041,4.065041,6.504065,8.130081,4.471545,4.065041,5.691057,4.471545,4.065041,4.471545,4.065041,8.536585
Voyant分析用最終版_1333,3.058104,4.892966,3.058104,3.058104,3.058104,4.281345,3.058104,5.504587,7.95107,7.64526,3.058104,7.95107,17.737003,12.538226,13.149847
Voyant分析用最終版_1334,6.168831,3.246753,7.792208,3.246753,3.246753,10.064935,39.61039,3.246753,3.896104,3.246753,3.246753,3.246753,3.246753,3.246753,3.246753
Voyant分析用最終版_1335,29.113925,4.21941,6.329114,4.21941,9.282701,4.21941,4.21941,4.21941,4.21941,4.21941,4.21941,6.751055,4.21941,6.329114,4.21941
Voyant分析用最終版_1336,5.741627,4.784689,27.272728,4.784689,4.784689,5.263158,6.698564,4.784689,4.784689,4.784689,5.263158,4.784689,4.784689,6.698564,4.784689
Voyant分析用最終版_1337,12.328767,4.56621,8.219178,4.56621,4.56621,4.56621,21.004567,4.56621,4.56621,8.219178,4.56621,4.56621,4.56621,4.56621,4.56621
Voyant分析用最終版_1338,4.504504,4.504504,26.576576,4.504504,6.756756,4.954955,12.162162,4.504504,4.504504,4.504504,4.504504,4.504504,4.504504,4.504504,4.504504
Voyant分析用最終版_1339,4.285714,2.380952,12.619048,14.52381,2.619048,3.809524,6.428572,16.904762,15.714286,2.380952,2.380952,7.142857,3.095238,2.380952,3.333333
Voyant分析用最終版_1340,8.415841,4.950495,16.336633,4.950495,4.950495,4.950495,6.930693,4.950495,4.950495,4.950495,5.940594,4.950495,4.950495,7.425743,10.39604
Voyant分析用最終版_1341,7.881773,4.926108,18.719211,4.926108,6.403941,4.926108,8.866995,8.866995,4.926108,4.926108,4.926108,4.926108,4.926108,4.926108,4.926108
Voyant分析用最終版_1342,11.877395,3.831417,3.831417,9.961685,3.831417,3.831417,3.831417,3.831417,3.831417,25.287357,3.831417,3.831417,6.130268,7.279693,4.980843
Voyant分析用最終版_1343,3.194888,3.194888,3.194888,3.514377,3.194888,3.194888,53.35463,3.194888,3.194888,3.194888,4.792332,3.194888,3.194888,3.194888,3.194888
Voyant分析用最終版_1344,1.612903,19.354838,1.612903,2.903226,54.83871,1.612903,1.612903,1.612903,1.612903,5,1.774193,1.612903,1.612903,1.612903,1.612903
Voyant分析用最終版_1345,14.56044,3.021978,2.747253,2.747253,12.362637,6.318682,2.747253,7.142857,2.747253,26.648352,2.747253,2.747253,7.967033,2.747253,2.747253
Voyant分析用最終版_1346,4.56621,20.547946,4.56621,4.56621,18.26484,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,6.392694
Voyant分析用最終版_1347,4.240283,3.533569,8.127209,3.533569,3.533569,3.533569,3.533569,3.533569,8.127209,11.660777,3.533569,3.533569,3.533569,18.374558,17.667845
Voyant分析用最終版_1348,14.84375,3.90625,5.078125,3.90625,27.734375,3.90625,3.90625,3.90625,3.90625,5.078125,3.90625,6.640625,3.90625,3.90625,5.46875
Voyant分析用最終版_1349,3.021148,3.021148,3.625378,3.021148,3.625378,3.021148,54.38067,3.021148,3.021148,3.021148,4.229607,3.021148,3.927492,3.021148,3.021148
Voyant分析用最終版_1350,22.54902,4.901961,9.313726,4.901961,7.352942,4.901961,5.392157,6.372549,4.901961,4.901961,4.901961,4.901961,4.901961,4.901961,4.901961
Voyant分析用最終版_1351,14.07767,6.796116,13.592233,4.854369,11.650486,4.854369,5.339806,4.854369,4.854369,4.854369,4.854369,4.854369,4.854369,4.854369,4.854369
Voyant分析用最終版_1352,7.894737,4.385965,21.491228,4.385965,14.91228,4.385965,4.385965,4.824561,4.385965,7.017544,4.385965,4.385965,4.385965,4.385965,4.385965
Voyant分析用最終版_1353,4.694836,5.164319,15.492958,4.694836,4.694836,23.004694,4.694836,4.694836,4.694836,4.694836,4.694836,4.694836,4.694836,4.694836,4.694836
Voyant分析用最終版_1354,2.617801,2.617801,3.664922,9.162304,13.874346,2.617801,2.617801,24.86911,2.617801,8.900524,3.664922,4.188482,9.685864,2.617801,6.282722
Voyant分析用最終版_1355,7.5,2.5,2.083333,2.083333,7.5,2.083333,2.708333,37.916666,2.083333,11.25,7.708333,2.291667,6.875,2.083333,3.333333
Voyant分析用最終版_1356,4.727273,10.909091,16.727273,8,23.272727,3.636363,3.636363,3.636363,3.636363,3.636363,3.636363,3.636363,3.636363,3.636363,3.636363
Voyant分析用最終版_1357,4.672897,4.672897,29.90654,4.672897,4.672897,5.607476,4.672897,4.672897,4.672897,4.672897,4.672897,5.140187,4.672897,4.672897,7.943925
Voyant分析用最終版_1358,0.994036,1.292246,0.994036,2.186879,0.994036,0.994036,0.994036,12.425447,33.89662,17.296223,14.71173,0.994036,6.262425,4.970179,0.994036
Voyant分析用最終版_1359,1.267427,43.219265,2.661597,2.661597,37.515843,1.267427,1.267427,1.267427,1.267427,1.267427,1.267427,1.267427,1.267427,1.267427,1.267427
Voyant分析用最終版_1360,3.968254,3.968254,3.968254,4.761905,3.968254,3.968254,3.968254,3.968254,21.031746,8.333334,10.31746,3.968254,14.68254,3.968254,5.15873
Voyant分析用最終版_1361,3.311258,21.523179,3.311258,4.966888,31.78808,3.311258,3.311258,3.311258,5.298013,3.311258,3.311258,3.311258,3.311258,3.311258,3.311258
Voyant分析用最終版_1362,16.923077,5.128205,14.358975,5.128205,5.641026,5.128205,5.128205,5.641026,5.128205,5.128205,6.153846,5.128205,5.128205,5.128205,5.128205
Voyant分析用最終版_1363,4.672897,4.672897,4.672897,4.672897,5.140187,4.672897,4.672897,4.672897,28.504673,4.672897,4.672897,4.672897,10.280374,4.672897,4.672897
Voyant分析用最終版_1364,17.619048,4.761905,15.714286,4.761905,4.761905,4.761905,4.761905,4.761905,5.238095,4.761905,4.761905,9.047619,4.761905,4.761905,4.761905
Voyant分析用最終版_1365,13.122173,4.524887,4.524887,4.977376,4.524887,4.977376,15.384616,4.524887,4.524887,9.954751,4.524887,4.977376,5.882353,4.524887,9.049774
Voyant分析用最終版_1366,4.739337,4.739337,10.42654,4.739337,8.056872,4.739337,18.483412,4.739337,6.161137,4.739337,6.161137,8.056872,4.739337,4.739337,4.739337
Voyant分析用最終版_1367,4.977376,4.524887,12.669684,10.40724,8.597285,4.524887,12.217195,4.524887,4.524887,4.524887,4.977376,9.954751,4.524887,4.524887,4.524887
Voyant分析用最終版_1368,6.751055,4.21941,29.535866,7.172996,4.21941,8.016878,4.64135,4.21941,4.21941,5.907173,4.21941,4.21941,4.21941,4.21941,4.21941
Voyant分析用最終版_1369,20.09804,4.901961,11.27451,4.901961,4.901961,4.901961,4.901961,7.352942,4.901961,4.901961,5.392157,6.862745,4.901961,4.901961,4.901961
Voyant分析用最終版_1370,14.761905,4.761905,10.952381,4.761905,9.52381,4.761905,4.761905,4.761905,5.238095,4.761905,4.761905,11.904762,4.761905,4.761905,4.761905
Voyant分析用最終版_1371,5.092592,4.62963,16.203703,4.62963,4.62963,23.148148,4.62963,4.62963,4.62963,4.62963,4.62963,4.62963,4.62963,4.62963,4.62963
Voyant分析用最終版_1372,12.446352,4.291845,21.888413,4.291845,14.16309,4.291845,4.291845,4.291845,4.291845,4.291845,4.291845,4.291845,4.291845,4.291845,4.291845
Voyant分析用最終版_1373,1.01833,1.01833,1.01833,1.01833,1.01833,1.01833,1.01833,39.714867,15.885948,26.782078,4.989817,1.01833,1.01833,1.01833,2.443992
Voyant分析用最終版_1374,19.909503,4.524887,4.524887,4.524887,17.19457,4.524887,4.524887,4.524887,4.524887,4.524887,4.524887,4.524887,4.524887,4.977376,8.144797
Voyant分析用最終版_1375,4.524887,4.524887,30.316743,4.524887,4.524887,8.144797,4.524887,4.524887,4.524887,4.524887,4.524887,4.977376,6.787331,4.524887,4.524887
Voyant分析用最終版_1376,3.649635,5.109489,17.153284,3.649635,31.38686,3.649635,3.649635,6.20438,3.649635,3.649635,3.649635,3.649635,3.649635,3.649635,3.649635
Voyant分析用最終版_1377,4.56621,4.56621,17.351598,4.56621,7.762557,20.091324,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621,4.56621
Voyant分析用最終版_1378,0.869565,48,0.869565,6.956521,0.956522,1.130435,0.869565,0.869565,0.869565,0.869565,0.869565,2.869565,0.869565,31.565216,1.565217
Voyant分析用最終版_1379,23.111111,10.666667,4.444445,4.444445,4.444445,4.888889,4.444445,7.555556,5.333334,4.888889,4.444445,4.444445,4.444445,4.444445,8
Voyant分析用最終版_1380,3.546099,33.687943,4.255319,3.546099,6.382979,6.737588,3.900709,3.546099,3.546099,3.546099,3.546099,3.546099,4.255319,7.446808,8.510638
Voyant分析用最終版_1381,6.910569,4.065041,4.471545,4.065041,4.065041,34.95935,4.065041,4.065041,4.878049,4.065041,4.065041,6.910569,4.065041,5.284553,4.065041
